धी,स्त्री।,बुद्धिः,,,गुणः,बुद्धिः,,,,,"बुद्धि,मनीषा,धिषणा,धी,प्रज्ञा,शेमुषी,मति,प्रेक्षा,उपलब्धि,चित्,संविद्,प्रतिपत्,ज्ञप्ति,चेतना,संज्ञा,आत्मन्,प्रधान,प्रज्ञान","वासना,निश्चयः","धारणावत्बुद्धिः,तर्कः,निश्चयः,मोक्षोपयोगिबुद्धिः,शिल्पादिविषयकबुद्धिः,मोक्षः,शङ्का,अन्यशुभद्वेषबुद्धिः,वितर्कः"
प्रज्ञा,स्त्री।,बुद्धिः,,,गुणः,बुद्धिः,,,,,"बुद्धि,मनीषा,धिषणा,धी,प्रज्ञा,शेमुषी,मति,प्रेक्षा,उपलब्धि,चित्,संविद्,प्रतिपत्,ज्ञप्ति,चेतना,संज्ञा,आत्मन्,प्रधान,प्रज्ञान","वासना,निश्चयः","धारणावत्बुद्धिः,तर्कः,निश्चयः,मोक्षोपयोगिबुद्धिः,शिल्पादिविषयकबुद्धिः,मोक्षः,शङ्का,अन्यशुभद्वेषबुद्धिः,वितर्कः"
शेमुषी,स्त्री।,बुद्धिः,,,गुणः,बुद्धिः,,,,,"बुद्धि,मनीषा,धिषणा,धी,प्रज्ञा,शेमुषी,मति,प्रेक्षा,उपलब्धि,चित्,संविद्,प्रतिपत्,ज्ञप्ति,चेतना,संज्ञा,आत्मन्,प्रधान,प्रज्ञान","वासना,निश्चयः","धारणावत्बुद्धिः,तर्कः,निश्चयः,मोक्षोपयोगिबुद्धिः,शिल्पादिविषयकबुद्धिः,मोक्षः,शङ्का,अन्यशुभद्वेषबुद्धिः,वितर्कः"
मति,स्त्री।,बुद्धिः,,,गुणः,बुद्धिः,,,,,"बुद्धि,मनीषा,धिषणा,धी,प्रज्ञा,शेमुषी,मति,प्रेक्षा,उपलब्धि,चित्,संविद्,प्रतिपत्,ज्ञप्ति,चेतना,संज्ञा,आत्मन्,प्रधान,प्रज्ञान","वासना,निश्चयः","धारणावत्बुद्धिः,तर्कः,निश्चयः,मोक्षोपयोगिबुद्धिः,शिल्पादिविषयकबुद्धिः,मोक्षः,शङ्का,अन्यशुभद्वेषबुद्धिः,वितर्कः"
प्रेक्षा,स्त्री।,बुद्धिः,,,गुणः,बुद्धिः,,,,,"बुद्धि,मनीषा,धिषणा,धी,प्रज्ञा,शेमुषी,मति,प्रेक्षा,उपलब्धि,चित्,संविद्,प्रतिपत्,ज्ञप्ति,चेतना,संज्ञा,आत्मन्,प्रधान,प्रज्ञान","वासना,निश्चयः","धारणावत्बुद्धिः,तर्कः,निश्चयः,मोक्षोपयोगिबुद्धिः,शिल्पादिविषयकबुद्धिः,मोक्षः,शङ्का,अन्यशुभद्वेषबुद्धिः,वितर्कः"
उपलब्धि,स्त्री।,बुद्धिः,,,गुणः,बुद्धिः,,,,,"बुद्धि,मनीषा,धिषणा,धी,प्रज्ञा,शेमुषी,मति,प्रेक्षा,उपलब्धि,चित्,संविद्,प्रतिपत्,ज्ञप्ति,चेतना,संज्ञा,आत्मन्,प्रधान,प्रज्ञान","वासना,निश्चयः","धारणावत्बुद्धिः,तर्कः,निश्चयः,मोक्षोपयोगिबुद्धिः,शिल्पादिविषयकबुद्धिः,मोक्षः,शङ्का,अन्यशुभद्वेषबुद्धिः,वितर्कः"
चित्,स्त्री।,बुद्धिः,,,गुणः,बुद्धिः,,,,,"बुद्धि,मनीषा,धिषणा,धी,प्रज्ञा,शेमुषी,मति,प्रेक्षा,उपलब्धि,चित्,संविद्,प्रतिपत्,ज्ञप्ति,चेतना,संज्ञा,आत्मन्,प्रधान,प्रज्ञान","वासना,निश्चयः","धारणावत्बुद्धिः,तर्कः,निश्चयः,मोक्षोपयोगिबुद्धिः,शिल्पादिविषयकबुद्धिः,मोक्षः,शङ्का,अन्यशुभद्वेषबुद्धिः,वितर्कः"
संविद्,स्त्री।,बुद्धिः,,,गुणः,बुद्धिः,,,,,"बुद्धि,मनीषा,धिषणा,धी,प्रज्ञा,शेमुषी,मति,प्रेक्षा,उपलब्धि,चित्,संविद्,प्रतिपत्,ज्ञप्ति,चेतना,संज्ञा,आत्मन्,प्रधान,प्रज्ञान","वासना,निश्चयः","धारणावत्बुद्धिः,तर्कः,निश्चयः,मोक्षोपयोगिबुद्धिः,शिल्पादिविषयकबुद्धिः,मोक्षः,शङ्का,अन्यशुभद्वेषबुद्धिः,वितर्कः"
प्रतिपत्,स्त्री।,बुद्धिः,,,गुणः,बुद्धिः,,,,,"बुद्धि,मनीषा,धिषणा,धी,प्रज्ञा,शेमुषी,मति,प्रेक्षा,उपलब्धि,चित्,संविद्,प्रतिपत्,ज्ञप्ति,चेतना,संज्ञा,आत्मन्,प्रधान,प्रज्ञान","वासना,निश्चयः","धारणावत्बुद्धिः,तर्कः,निश्चयः,मोक्षोपयोगिबुद्धिः,शिल्पादिविषयकबुद्धिः,मोक्षः,शङ्का,अन्यशुभद्वेषबुद्धिः,वितर्कः"
ज्ञप्ति,स्त्री।,बुद्धिः,,,गुणः,बुद्धिः,,,,,"बुद्धि,मनीषा,धिषणा,धी,प्रज्ञा,शेमुषी,मति,प्रेक्षा,उपलब्धि,चित्,संविद्,प्रतिपत्,ज्ञप्ति,चेतना,संज्ञा,आत्मन्,प्रधान,प्रज्ञान","वासना,निश्चयः","धारणावत्बुद्धिः,तर्कः,निश्चयः,मोक्षोपयोगिबुद्धिः,शिल्पादिविषयकबुद्धिः,मोक्षः,शङ्का,अन्यशुभद्वेषबुद्धिः,वितर्कः"
